Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
1.091727000000000,39,'160' (0xA0),d (0x64),Read,ACK
1.091751500000000,39,'160' (0xA0),'2' (0x02),Read,ACK
1.091775500000000,39,'160' (0xA0),1 (0x31),Read,ACK
1.091800500000000,39,'160' (0xA0),2 (0x32),Read,ACK
1.091825000000000,39,'160' (0xA0),3 (0x33),Read,ACK
1.091849000000000,39,'160' (0xA0),4 (0x34),Read,ACK
1.091873500000000,39,'160' (0xA0),\t (0x09),Read,ACK
1.091898000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.091922000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.091946500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.091970500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.091995000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.092020500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.092045000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.092069500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.092093500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.092118000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092142000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.092166000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.092190500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.092214500000000,39,'160' (0xA0),'3' (0x03),Read,ACK
1.092239000000000,39,'160' (0xA0),'129' (0x81),Read,ACK
1.092263000000000,39,'160' (0xA0),'17' (0x11),Read,ACK
1.092287500000000,39,'160' (0xA0),'242' (0xF2),Read,ACK
1.092311500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092336000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092360000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092384500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092408500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092433000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092457000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092481500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092505500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092530000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092554000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092578500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092602500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092627000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092651000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092675000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092699500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092723500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092748000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092772000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092796500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092820500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092845000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092869000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.092893500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.092917500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.092942000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.092966000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.092990500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093014500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093039000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093063000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093087500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093111500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093135500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093160000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093184000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093208500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093232500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093257000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093281000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093305500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093329500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093354000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093378000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093402500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093426500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093451000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093475000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093499500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093523500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093548000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093572000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093596500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093620500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093644500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.093669000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093693000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.093717500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.093741500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.093766000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093790000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093814500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093838500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093863000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093887000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093911500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093935500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093960000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.093984000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094008500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094032500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094057000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094081000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094105000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094129500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094153500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094178000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094202000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094226500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094250500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094275000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094299000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094323500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094347500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094372000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094396000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094420500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.094444500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094469000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.094493000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.094517500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.094541500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094566000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094590000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094614000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094638500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094662500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094687000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094711000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094735500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094759500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094784000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094808000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094832500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094856500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094881000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094905000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094929500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094953500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.094978000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095002000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095026500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095050500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095074500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095099000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095123000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095147500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095171500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095196000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.095220000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095244500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.095268500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.095293000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.095317000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095341500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095365500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095390000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095414000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095438500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095462500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095487000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095511000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095535500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095559500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095583500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095608000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095632000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095656500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095680500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095705000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095729000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095753500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095777500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095802000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095826000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095850500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095874500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095899000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095923000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095947500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.095971500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.095996000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096020000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.096044500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.096068500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.096092500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096117000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096141000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096165500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096189500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096214000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096238000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096262500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096286500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096311000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096335000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096359500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096383500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096408000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096432000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096456500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096480500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096505000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096529000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096553000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096577500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096601500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096626000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096650000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096674500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096698500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096723000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096747000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.096771500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096795500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.096820000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.096844000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.096868500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096892500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096917000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096941000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096965500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.096989500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097014000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097038000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097062000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097086500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097110500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097135000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097159000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097183500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097207500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097232000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097256000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097280500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097304500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097329000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097353000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097377500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097401500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097426000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097450000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097474500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097498500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097522500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.097547000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097571000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.097595500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.097619500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.097644000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097668000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097692500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097716500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097741000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097765000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097789500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097813500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097838000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097862000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097886500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097910500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097935000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097959000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.097983500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098007500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098031500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098056000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098080000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098104500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098128500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098153000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098177000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098201500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098225500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098250000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098274000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098298500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.098322500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098347000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.098371000000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.098395500000000,39,'160' (0xA0),'0' (0x00),Read,ACK
1.098419500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098444000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098468000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098492000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098516500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098540500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098565000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098589000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098613500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098637500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098662000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098686000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098710500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098734500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098759000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098783000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098807500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098831500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098856000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098880000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098904500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098928500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098953000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.098977000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.099001000000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.099025500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.099049500000000,39,'160' (0xA0),'255' (0xFF),Read,ACK
1.099074000000000,39,'160' (0xA0),'0' (0x00),Read,NAK
1.100713000000000,40,'160' (0xA0),'5' (0x05),Write,ACK
1.100737500000000,40,'160' (0xA0),'240' (0xF0),Write,ACK
1.111506000000000,41,'160' (0xA0),'229' (0xE5),Read,ACK
1.111530000000000,41,'160' (0xA0),'3' (0x03),Read,ACK
1.111554500000000,41,'160' (0xA0),1 (0x31),Read,ACK
1.111579500000000,41,'160' (0xA0),2 (0x32),Read,ACK
1.111603500000000,41,'160' (0xA0),3 (0x33),Read,ACK
1.111628000000000,41,'160' (0xA0),4 (0x34),Read,NAK
1.112557000000000,42,'160' (0xA0),'5' (0x05),Write,ACK
1.112581500000000,42,'160' (0xA0),'240' (0xF0),Write,ACK
1.123343000000000,43,'160' (0xA0),'229' (0xE5),Read,ACK
1.123367500000000,43,'160' (0xA0),'3' (0x03),Read,ACK
1.123391500000000,43,'160' (0xA0),1 (0x31),Read,ACK
1.123417000000000,43,'160' (0xA0),2 (0x32),Read,ACK
1.123441000000000,43,'160' (0xA0),3 (0x33),Read,ACK
1.123465000000000,43,'160' (0xA0),4 (0x34),Read,ACK
1.123489500000000,43,'160' (0xA0),'6' (0x06),Read,ACK
1.123514000000000,43,'160' (0xA0),'7' (0x07),Read,ACK
1.123538500000000,43,'160' (0xA0),'8' (0x08),Read,ACK
1.123562500000000,43,'160' (0xA0),'0' (0x00),Read,ACK
1.123586500000000,43,'160' (0xA0),'0' (0x00),Read,ACK
1.123611000000000,43,'160' (0xA0),'0' (0x00),Read,ACK
1.123637000000000,43,'160' (0xA0),'0' (0x00),Read,ACK
1.123661000000000,43,'160' (0xA0),'0' (0x00),Read,ACK
1.123685500000000,43,'160' (0xA0),'0' (0x00),Read,ACK
1.123709500000000,43,'160' (0xA0),'0' (0x00),Read,ACK
1.123734000000000,43,'160' (0xA0),'1' (0x01),Read,ACK
1.123758000000000,43,'160' (0xA0),'1' (0x01),Read,ACK
1.123782500000000,43,'160' (0xA0),'1' (0x01),Read,ACK
1.123806500000000,43,'160' (0xA0),'0' (0x00),Read,ACK
1.123831000000000,43,'160' (0xA0),'0' (0x00),Read,ACK
1.123855000000000,43,'160' (0xA0),'0' (0x00),Read,ACK
1.123879500000000,43,'160' (0xA0),'0' (0x00),Read,ACK
1.123903500000000,43,'160' (0xA0),'0' (0x00),Read,ACK
1.123928000000000,43,'160' (0xA0),'0' (0x00),Read,ACK
1.123952000000000,43,'160' (0xA0),'0' (0x00),Read,NAK
1.125024000000000,44,'160' (0xA0),'6' (0x06),Write,ACK
1.125049000000000,44,'160' (0xA0),' ' (0x20),Write,ACK
1.135810500000000,45,'160' (0xA0),'255' (0xFF),Read,ACK
1.135835000000000,45,'160' (0xA0),'255' (0xFF),Read,ACK
1.135859000000000,45,'160' (0xA0),'255' (0xFF),Read,ACK
1.135884000000000,45,'160' (0xA0),'255' (0xFF),Read,ACK
1.135908500000000,45,'160' (0xA0),'255' (0xFF),Read,ACK
1.135932500000000,45,'160' (0xA0),'255' (0xFF),Read,NAK
1.136892000000000,46,'160' (0xA0),'7' (0x07),Write,ACK
1.136916500000000,46,'160' (0xA0),'16' (0x10),Write,ACK
1.147691000000000,47,'160' (0xA0),'255' (0xFF),Read,ACK
1.147715500000000,47,'160' (0xA0),'255' (0xFF),Read,ACK
1.147739500000000,47,'160' (0xA0),'255' (0xFF),Read,ACK
1.147765000000000,47,'160' (0xA0),'255' (0xFF),Read,ACK
1.147789000000000,47,'160' (0xA0),'255' (0xFF),Read,ACK
1.147813500000000,47,'160' (0xA0),'255' (0xFF),Read,NAK
1.148825500000000,48,'160' (0xA0),'7' (0x07),Write,ACK
1.148850500000000,48,'160' (0xA0),` (0x60),Write,ACK
1.159605500000000,49,'160' (0xA0),'29' (0x1D),Read,ACK
1.159630000000000,49,'160' (0xA0),'3' (0x03),Read,ACK
1.159654000000000,49,'160' (0xA0),1 (0x31),Read,ACK
1.159679000000000,49,'160' (0xA0),2 (0x32),Read,ACK
1.159703500000000,49,'160' (0xA0),3 (0x33),Read,ACK
1.159727500000000,49,'160' (0xA0),4 (0x34),Read,NAK
1.160652500000000,50,'160' (0xA0),'7' (0x07),Write,ACK
1.160677500000000,50,'160' (0xA0),` (0x60),Write,ACK
1.171445500000000,51,'160' (0xA0),'29' (0x1D),Read,ACK
1.171470000000000,51,'160' (0xA0),'3' (0x03),Read,ACK
1.171494000000000,51,'160' (0xA0),1 (0x31),Read,ACK
1.171519000000000,51,'160' (0xA0),2 (0x32),Read,ACK
1.171543500000000,51,'160' (0xA0),3 (0x33),Read,ACK
1.171567500000000,51,'160' (0xA0),4 (0x34),Read,ACK
1.171592000000000,51,'160' (0xA0),'0' (0x00),Read,ACK
1.171616500000000,51,'160' (0xA0),'0' (0x00),Read,ACK
1.171640500000000,51,'160' (0xA0),'0' (0x00),Read,ACK
1.171665000000000,51,'160' (0xA0),\t (0x09),Read,ACK
1.171689000000000,51,'160' (0xA0),\t (0x09),Read,ACK
1.171713500000000,51,'160' (0xA0),\t (0x09),Read,ACK
1.171739500000000,51,'160' (0xA0),'0' (0x00),Read,ACK
1.171763500000000,51,'160' (0xA0),'0' (0x00),Read,ACK
1.171788000000000,51,'160' (0xA0),'0' (0x00),Read,ACK
1.171812000000000,51,'160' (0xA0),'0' (0x00),Read,ACK
1.171836500000000,51,'160' (0xA0),'170' (0xAA),Read,ACK
1.171860500000000,51,'160' (0xA0),'1' (0x01),Read,ACK
1.171885000000000,51,'160' (0xA0),'8' (0x08),Read,ACK
1.171909000000000,51,'160' (0xA0),'5' (0x05),Read,ACK
1.171933500000000,51,'160' (0xA0),'7' (0x07),Read,ACK
1.171957500000000,51,'160' (0xA0),'208' (0xD0),Read,ACK
1.171981500000000,51,'160' (0xA0),'11' (0x0B),Read,ACK
1.172006000000000,51,'160' (0xA0),'4' (0x04),Read,ACK
1.172030000000000,51,'160' (0xA0),'1' (0x01),Read,ACK
1.172054500000000,51,'160' (0xA0),\r (0x0D),Read,ACK
1.172078500000000,51,'160' (0xA0),'6' (0x06),Read,ACK
1.172103000000000,51,'160' (0xA0),3 (0x33),Read,ACK
1.172127000000000,51,'160' (0xA0),'20' (0x14),Read,ACK
1.172151500000000,51,'160' (0xA0),'0' (0x00),Read,ACK
1.172175500000000,51,'160' (0xA0),'0' (0x00),Read,ACK
1.172200000000000,51,'160' (0xA0),'0' (0x00),Read,ACK
1.172224000000000,51,'160' (0xA0),'170' (0xAA),Read,ACK
1.172248500000000,51,'160' (0xA0),'2' (0x02),Read,ACK
1.172272500000000,51,'160' (0xA0),'3' (0x03),Read,ACK
1.172297000000000,51,'160' (0xA0),'5' (0x05),Read,ACK
1.172321000000000,51,'160' (0xA0),'7' (0x07),Read,ACK
